ID,TARGET
2,0.0489551798
5,0.0574082211
6,0.0016698017
7,0.0083823279
9,0.0019509047
11,0.2399427962
12,0.0386874266
15,0.1721186936
16,0.0277238116
17,0.0175600946
19,0.0292271953
21,0.0032321112
22,0.0208493229
24,0.0110822944
27,0.008023777
28,0.0271287113
30,0.1233478636
33,0.0024930397
35,0.0146016739
37,0.0196462087
38,0.0218895618
40,0.1891700327
41,0.025921749
44,0.006221761
46,0.0826283917
47,0.0092179449
48,0.0025527938
50,0.005308596
52,0.1795432419
53,0.0067012087
55,0.0161383748
57,0.0015553576
58,0.0078771766
59,0.0090753194
62,0.028841801
63,0.0114544313
64,0.0258438382
65,0.0122054825
67,0.0179966018
69,0.0534530096
70,0.0024061003
71,0.0243483596
72,0.0042408705
73,0.0018587267
76,0.0037672548
78,0.002689979
79,0.0300533492
81,0.0019030048
85,0.0116339959
86,0.0030552435
89,0.0364917703
94,0.1243717223
96,0.0031493816
97,0.0136568742
98,0.0021509912
99,0.0159827285
100,0.2724819779
103,0.0894887522
104,0.005692726
108,0.0086267395
110,0.0021957483
112,0.0232434198
114,0.0161925517
116,0.0213885158
117,0.008552013
119,0.0045293584
120,0.0044926116
121,0.0011962577
123,0.0288818777
124,0.0335534066
126,0.0015045733
128,0.0146236392
129,0.0784317926
133,0.0321549922
138,0.0232786238
147,0.0265580881
149,0.0159966685
158,0.002265695
160,0.007863936
164,0.0307102595
167,0.0559285395
168,0.0244565941
174,0.0095727313
181,0.0170117784
185,0.0342754498
187,0.0026755484
189,0.0102652395
190,0.053610187
194,0.0086601535
197,0.086227864
198,0.0157119296
201,0.0375333503
205,0.0103968969
208,0.1381986588
211,0.0129219377
216,0.0382339396
219,0.069857724
223,0.0067626499
224,0.1179235429
226,0.0115741659
229,0.0126819368
230,0.0155163752
237,0.0176455956
238,0.0259528607
240,0.0865294188
243,0.0022791277
245,0.124658227
246,0.2147972584
247,0.0061767669
248,0.0060026823
249,0.0024930397
250,0.2644938231
251,0.0014610925
255,0.1039190367
256,0.0263977777
257,0.0750933513
260,0.1674750596
261,0.0029312856
263,0.2006802559
264,0.1694104075
267,0.0062879981
268,0.0149893397
272,0.0062129432
274,0.0099238362
275,0.0036817084
277,0.2611826956
278,0.2988712192
280,0.0051271259
281,0.0207255986
282,0.083237052
283,0.0108518163
284,0.0778030381
286,0.0168216266
290,0.0230039321
291,0.0333652385
293,0.0303451456
295,0.1597696543
297,0.0013165898
298,0.0769705549
300,0.002288036
304,0.0028994912
305,0.0041764453
308,0.0031783553
309,0.0069564064
310,0.0044154008
312,0.0249823052
313,0.1456197053
315,0.0108673256
317,0.0233591273
318,0.0230949689
321,0.0110775707
323,0.0774072334
325,0.0076373764
326,0.0094441418
327,0.0186378211
328,0.0520151667
329,0.0187339745
330,0.0024949994
331,0.0086576361
334,0.0331135876
335,0.0080110421
336,0.0598959699
337,0.0020012266
338,0.0217707139
339,0.0136838453
341,0.2434222218
343,0.0054880199
346,0.0024236781
348,0.002810705
350,0.2300285857
351,0.0017155142
352,0.0235487502
357,0.056807179
358,0.0113278655
360,0.0045714509
361,0.0086820982
364,0.01942854
365,0.0304309875
366,0.0158760641
367,0.0077060903
368,0.0054520252
370,0.0027102076
372,0.0017874329
376,0.0011751513
377,0.0035199961
379,0.0148141636
380,0.0081994189
381,0.0870324373
385,0.0106654344
386,0.0396856256
389,0.0599712096
391,0.0574461259
392,0.003480959
393,0.0131314751
395,0.0186066013
396,0.0092246588
397,0.0012330872
398,0.0213300586
399,0.0410419367
400,0.0085373251
401,0.0096245892
403,0.0054211146
405,0.029772317
406,0.0242548399
409,0.0066763489
411,0.0108187199
413,0.0024043622
418,0.0029530693
419,0.0089262156
422,0.0235487502
424,0.243107742
425,0.0241470635
427,0.0031493816
430,0.0014253244
431,0.0115741659
434,0.0238531698
435,0.0248910021
437,0.0589634031
438,0.0014804333
439,0.1037210524
442,0.0114544313
446,0.01544258
450,0.0426388085
451,0.0108560799
452,0.0078511033
454,0.0013132353
455,0.0030878303
463,0.0121837705
464,0.0132382922
465,0.0034701545
467,0.1516301632
468,0.0426132195
470,0.0103899324
472,0.1548917741
473,0.0110492157
475,0.0058286237
476,0.0040481579
479,0.0128351748
481,0.0024647699
483,0.0364591405
484,0.0111664468
486,0.0365800858
487,0.0022513503
491,0.0199918207
494,0.0099778548
495,0.0019858861
497,0.0158414058
498,0.0044287038
499,0.011011919
503,0.0185546521
504,0.0263937209
505,0.0065166377
506,0.0058758412
507,0.022823507
508,0.0711628571
509,0.0275014024
510,0.0072951945
511,0.0064270585
512,0.0185277686
516,0.0027866699
518,0.0410200395
519,0.0056325644
520,0.0053249546
521,0.0029199491
522,0.0025684712
524,0.0875714421
525,0.0057322411
526,0.0023672746
528,0.0121544963
529,0.0214802213
531,0.0777096748
532,0.2209293097
534,0.1486214697
536,0.0410058536
539,0.0984432474
540,0.0203792546
541,0.0022071262
542,0.1028155088
545,0.0104468111
546,0.0029561638
552,0.0153049957
556,0.0014257779
557,0.0027846117
559,0.0138863651
562,0.0188304558
563,0.0135492887
565,0.0273103844
569,0.0017881945
570,0.0840415806
574,0.0209166463
575,0.0063106976
585,0.0092902211
589,0.007742818
590,0.0175452847
592,0.0129123013
593,0.0262944326
594,0.0068788598
595,0.0108051999
597,0.002350816
601,0.0020962229
603,0.0211559888
604,0.0010809442
605,0.0280231871
607,0.0030552435
608,0.0184118263
610,0.01831319
612,0.0803026706
613,0.0519245416
615,0.001279606
616,0.2231062722
617,0.0347844027
619,0.0112231737
620,0.125697583
621,0.0039853784
624,0.0257703923
625,0.010218435
628,0.0033063216
629,0.1668454558
630,0.0353296697
632,0.0242237579
634,0.0012206546
637,0.0125872009
638,0.0212258101
642,0.0186211485
643,0.0045489199
644,0.0697596744
646,0.001328708
655,0.0085467873
660,0.0131694088
664,0.0175879132
665,0.0741944537
666,0.0023853772
670,0.0795170739
671,0.238887012
672,0.007533289
675,0.0025359893
676,0.0464129932
677,0.0342215523
678,0.0088257045
680,0.0034654732
683,0.1575535238
684,0.0253339671
685,0.0376240425
691,0.0805986002
693,0.0014365155
696,0.0013262951
698,0.0064764461
699,0.0142639745
700,0.0121378805
703,0.0066604712
704,0.0218622368
705,0.0084927008
707,0.1987284571
709,0.0837823674
711,0.2128515244
713,0.009433656
716,0.0021507435
719,0.0030355325
721,0.0119573008
722,0.0039796568
723,0.0245544948
724,0.0035493204
727,0.0015521863
728,0.0109403096
729,0.0028081255
733,0.0111458637
736,0.0120545011
739,0.0358059332
742,0.240533337
743,0.0220983066
744,0.0028254138
745,0.239994511
747,0.0070852051
749,0.0278737843
750,0.0308842603
751,0.0315934308
752,0.0027091689
755,0.0043702386
756,0.0013243632
762,0.0287013371
763,0.0556414239
764,0.0207707174
765,0.0240783468
766,0.007234185
769,0.022649115
770,0.1675549448
773,0.0054493109
774,0.0405848883
776,0.0118158711
777,0.0163047034
778,0.0051347176
779,0.0101706469
780,0.0021081776
781,0.0323308595
786,0.0424754508
788,0.0051796981
794,0.0226356462
796,0.1950005442
801,0.1323179752
802,0.02548608
803,0.0030335635
804,0.0024191814
805,0.0047474657
809,0.029094819
810,0.0691590086
817,0.0148512404
819,0.0111113396
821,0.0088078324
824,0.199173823
825,0.0067279935
826,0.1671634912
830,0.006000842
831,0.0149452947
832,0.0084331259
833,0.0103425262
837,0.0227201879
839,0.0012697146
840,0.0024102756
841,0.0481557287
842,0.002213378
843,0.0058109281
844,0.0908444971
845,0.01544258
848,0.025742542
853,0.0116660995
854,0.0011478765
855,0.0029732366
856,0.0144321369
861,0.005263695
865,0.0314543359
866,0.0012832126
867,0.0079467446
870,0.0031081382
871,0.0440031737
872,0.0090119801
873,0.0115741659
874,0.0466105156
875,0.0049059829
876,0.0031839816
879,0.0128448084
