ID,TARGET
2,0.0522095821798
5,0.0569644905627
6,0.00233975960873
7,0.00718492502347
9,0.00130357022863
11,0.25543576479
12,0.0152045628056
15,0.137427061796
16,0.0320260822773
17,0.0183224324137
19,0.0161557067186
21,0.0025058707688
22,0.0200367178768
24,0.00631659058854
27,0.0107731530443
28,0.0207415632904
30,0.133715003729
33,0.00187699822709
35,0.0112911341712
37,0.0246574860066
38,0.0195455420762
40,0.163271829486
41,0.044629406184
44,0.00805884599686
46,0.0748030692339
47,0.0110890632495
48,0.00182115181815
50,0.00611160555854
52,0.175592467189
53,0.00574082974344
55,0.014850939624
57,0.00182493252214
58,0.00664121331647
59,0.00789538957179
62,0.0230305846781
63,0.00574253918603
64,0.0349127799273
65,0.0141032142565
67,0.0214251261204
69,0.0531026311219
70,0.0015168634709
71,0.0071059698239
72,0.00573318684474
73,0.00279898033477
76,0.00281391036697
78,0.0033354847692
79,0.0311022195965
81,0.00199186103418
85,0.0108949048445
86,0.00190343684517
89,0.0336176939309
94,0.120324663818
96,0.00192536530085
97,0.0106011433527
98,0.00151492271107
99,0.0152289653197
100,0.184057191014
103,0.104590050876
104,0.0118589857593
108,0.00725163333118
110,0.00356570794247
112,0.0209093932062
114,0.0197169389576
116,0.0237717293203
117,0.00659312866628
119,0.00627810461447
120,0.00227252859622
121,0.00151494436432
123,0.0266456063837
124,0.0377140045166
126,0.00119614996947
128,0.013326282613
129,0.131054073572
133,0.0321378335357
138,0.0175931360573
147,0.0278610028327
149,0.018513398245
158,0.00158118829131
160,0.00515590654686
164,0.0413290895522
167,0.076858587563
168,0.0328795984387
174,0.00664175488055
181,0.0286143478006
185,0.0356775596738
187,0.00710447318852
189,0.0117450049147
190,0.0702078416944
194,0.00531413313001
197,0.160399273038
198,0.0143985338509
201,0.0384396314621
205,0.00819644518197
208,0.0797370225191
211,0.0121269263327
216,0.033415004611
219,0.0547283813357
223,0.00394077738747
224,0.11712475121
226,0.0104468557984
229,0.0146392779425
230,0.0193323343992
237,0.0133258244023
238,0.0195828881115
240,0.105774961412
243,0.00268005626276
245,0.120419941843
246,0.252999782562
247,0.00606080750003
248,0.00798342376947
249,0.00187699822709
250,0.271232008934
251,0.00127313740086
255,0.117277108133
256,0.0283992234617
257,0.0902341082692
260,0.187572285533
261,0.00243418756872
263,0.295116752386
264,0.232762977481
267,0.00757998088375
268,0.0163747537881
272,0.0080507081002
274,0.0103975636885
275,0.0044779162854
277,0.290494501591
278,0.2614389956
280,0.00289520830847
281,0.0245940685272
282,0.126354500651
283,0.0128874443471
284,0.160929769278
286,0.0187256261706
290,0.0166355837137
291,0.0194050334394
293,0.0485995002091
295,0.0556940995157
297,0.00179563194979
298,0.0966154634953
300,0.00162054901011
304,0.00230056559667
305,0.00356053933501
308,0.00286904443055
309,0.0053801285103
310,0.00537603721023
312,0.0219432525337
313,0.105668693781
315,0.0272959731519
317,0.0212798193097
318,0.0248813573271
321,0.0137908887118
323,0.0678219273686
325,0.00594628648832
326,0.00793857965618
327,0.020537186414
328,0.0621252469718
329,0.0259522870183
330,0.00360236014239
331,0.00961232092232
334,0.0154629861936
335,0.00787426996976
336,0.0451470687985
337,0.00291956751607
338,0.0261625424027
339,0.0114573687315
341,0.288831293583
343,0.00326817296445
346,0.00175734760705
348,0.00183316622861
350,0.180932611227
351,0.00120347156189
352,0.0255929417908
357,0.0493566729128
358,0.0164968520403
360,0.00505945086479
361,0.00760332494974
364,0.0200899969786
365,0.0384154058993
366,0.0198476109654
367,0.00725383032113
368,0.00853311643004
370,0.00201183999889
372,0.00166123884264
376,0.000926109030843
377,0.00713981734589
379,0.0101014571264
380,0.00712769618258
381,0.0547047406435
385,0.0124609442428
386,0.0415930971503
389,0.041575755924
391,0.0491465292871
392,0.00310136401094
393,0.00822828803211
395,0.0266010761261
396,0.00810212176293
397,0.00128811434843
398,0.0218880753964
399,0.0570587329566
400,0.00784113351256
401,0.00600585294887
403,0.00500367535278
405,0.0294897500426
406,0.0158511176705
409,0.00678239809349
411,0.0132261067629
413,0.00406183069572
418,0.00257434300147
419,0.007545823697
422,0.0255929417908
424,0.208429545164
425,0.0216450765729
427,0.00192536530085
430,0.00103174289688
431,0.0106147164479
434,0.0213253237307
435,0.0208531934768
437,0.0696902498603
438,0.00500791985542
439,0.129718393087
442,0.0167993772775
446,0.00934503786266
450,0.0349343009293
451,0.00946706626564
452,0.00839627161622
454,0.00107368268073
455,0.00185481703375
463,0.0104480935261
464,0.0071267914027
465,0.00257387151942
467,0.131995603442
468,0.0359920300543
470,0.0121213914827
472,0.317907124758
473,0.0087147122249
475,0.00319728627801
476,0.00324634928256
479,0.011197945103
481,0.00174078147393
483,0.0255418308079
484,0.00953151658177
486,0.0224171113223
487,0.00137574749533
491,0.0179843064398
494,0.00523226289079
495,0.00180815800559
497,0.00913620740175
498,0.007391190622
499,0.00584674766287
503,0.0395291633904
504,0.0208405498415
505,0.00994568318129
506,0.00630240188912
507,0.00639741355553
508,0.0935633555055
509,0.024819791317
510,0.00927421078086
511,0.00500729726627
512,0.0297897923738
516,0.00394825451076
518,0.043199788779
519,0.00584923988208
520,0.00528947915882
521,0.00212350464426
522,0.00347495963797
524,0.116617128253
525,0.00342815695331
526,0.00175409740768
528,0.0108349276707
529,0.0186470896006
531,0.134160965681
532,0.162056773901
534,0.0938701108098
536,0.0383493900299
539,0.0790976583958
540,0.0168237071484
541,0.00162968819495
542,0.111668974161
545,0.00716193392873
546,0.00177663599607
552,0.0115743950009
556,0.001401167945
557,0.00203048554249
559,0.0118192275986
562,0.0269789975137
563,0.00672260345891
565,0.0328779667616
569,0.00238283118233
570,0.0682653039694
574,0.0144364302978
575,0.00622723577544
585,0.00945756025612
589,0.00846618041396
590,0.0117701580748
592,0.00898404046893
593,0.0252260100096
594,0.0130121884868
595,0.00958936940879
597,0.00492998817936
601,0.00201383209787
603,0.0104096597061
