ID,TARGET
2,0.0474262088537
5,0.049967430532
6,0.00146348762792
7,0.00651198625565
9,0.00136301643215
11,0.22959844768
12,0.0195335894823
15,0.189174443483
16,0.0236907452345
17,0.0212124809623
19,0.0239244308323
21,0.00249625765719
22,0.0278547257185
24,0.00758455926552
27,0.00943961087614
28,0.0220718197525
30,0.149414479733
33,0.00250923424028
35,0.0117863537744
37,0.0191490892321
38,0.014968409203
40,0.179564639926
41,0.0397190414369
44,0.00493923434988
46,0.0750072523952
47,0.00887510832399
48,0.00291570834816
50,0.00589500134811
52,0.165923818946
53,0.00459106266499
55,0.0170817710459
57,0.00231988565065
58,0.0101995328441
59,0.00702043948695
62,0.0390098690987
63,0.0106399040669
64,0.0237653609365
65,0.0153451832011
67,0.015486182645
69,0.0491414144635
70,0.00163996906485
71,0.028014563024
72,0.00471624685451
73,0.00159619189799
76,0.00292548956349
78,0.00394906243309
79,0.026822777465
81,0.00197926838882
85,0.0116792246699
86,0.00264723668806
89,0.0439370647073
94,0.111930035055
96,0.00322537124157
97,0.0127583835274
98,0.00172244082205
99,0.0167005527765
100,0.205955401063
103,0.0870555266738
104,0.0101650031283
108,0.00702905049548
110,0.00268071540631
112,0.0276995617896
114,0.0173363033682
116,0.0161378234625
117,0.0100838635117
119,0.00334024359472
120,0.00408104015514
121,0.00184652139433
123,0.029845494777
124,0.0390978939831
126,0.00134432956111
128,0.0105080492795
129,0.0880879536271
133,0.0371193177998
138,0.0246680788696
147,0.0223514400423
149,0.0195327624679
158,0.0026186585892
160,0.00455093290657
164,0.0404242053628
167,0.0569381341338
168,0.0211225245148
174,0.00745700765401
181,0.0272818487138
185,0.0359706804156
187,0.00562630454078
189,0.00948776584119
190,0.0655102059245
194,0.00737739540637
197,0.0647489577532
198,0.0151578895748
201,0.0414931178093
205,0.00883202627301
208,0.106546454132
211,0.0114634782076
216,0.0342901833355
219,0.0473079308867
223,0.00477203726768
224,0.102015428245
226,0.00971990730613
229,0.00906854216009
230,0.018580628559
237,0.0151782752946
238,0.0169647336006
240,0.086456105113
243,0.00261622737162
245,0.114503249526
246,0.314547896385
247,0.00444174977019
248,0.00852672103792
249,0.00250923424028
250,0.281486868858
251,0.0012446269393
255,0.0940263494849
256,0.0333994999528
257,0.0827847793698
260,0.16778101027
261,0.00362587464042
263,0.270215064287
264,0.194624826312
267,0.00826945807785
268,0.0123544903472
272,0.00660035293549
274,0.0136982826516
275,0.00397603353485
277,0.287270575762
278,0.289207488298
280,0.0056251231581
281,0.0336027182639
282,0.0960918813944
283,0.0088540352881
284,0.12389228493
