ID,TARGET
2,0.55657553672790527
5,0.47905924916267395
6,0.22831033170223236
7,0.77635210752487183
9,0.41784843802452087
11,0.91952967643737793
12,0.44186925888061523
15,0.89593708515167236
16,0.5677371621131897
17,0.80782705545425415
19,0.48483258485794067
21,0.37349441647529602
22,0.10412213206291199
24,0.48344743251800537
27,0.052925363183021545
28,0.76169306039810181
30,0.85607427358627319
33,0.40887236595153809
35,0.48246869444847107
37,0.48774659633636475
38,0.49096429347991943
40,0.89710581302642822
41,0.80718719959259033
44,0.39895731210708618
46,0.85764312744140625
47,0.054541118443012238
48,0.40625935792922974
50,0.28449144959449768
52,0.85523617267608643
53,0.66670536994934082
55,0.86987185478210449
57,0.19483612477779388
58,0.51506161689758301
59,0.74804717302322388
62,0.47235831618309021
63,0.43923631310462952
64,0.44032320380210876
65,0.35150283575057983
67,0.444353848695755
69,0.85155373811721802
70,0.41857936978340149
71,0.20064754784107208
72,0.15483726561069489
73,0.14972452819347382
76,0.01224252674728632
78,0.15434688329696655
79,0.3055112361907959
81,0.13655190169811249
85,0.35500699281692505
86,0.40895727276802063
89,0.3697102963924408
94,0.90826046466827393
96,0.22958686947822571
97,0.50035566091537476
98,0.39206120371818542
99,0.8022657036781311
100,0.94541490077972412
103,0.87470549345016479
104,0.40236017107963562
108,0.029438331723213196
110,0.31091487407684326
112,0.57090377807617188
114,0.75831270217895508
116,0.0043100342154502869
117,0.22728286683559418
119,0.15567493438720703
120,0.030499754473567009
121,0.23383830487728119
123,0.42058378458023071
124,0.48743858933448792
126,0.27187693119049072
128,0.44621226191520691
129,0.62498033046722412
133,0.5462372899055481
138,0.52442961931228638
147,0.77055084705352783
149,0.72048377990722656
158,0.40621480345726013
160,0.46612474322319031
164,0.63303089141845703
167,0.65338015556335449
168,0.2675972580909729
174,0.51652628183364868
181,0.18906921148300171
185,0.43664658069610596
187,0.29070565104484558
189,0.36946976184844971
190,0.58168387413024902
194,0.065649837255477905
197,0.85478919744491577
198,0.83241099119186401
201,0.60200858116149902
205,0.075660519301891327
208,0.64315271377563477
211,0.39747077226638794
216,0.85151529312133789
219,0.97073757648468018
223,0.0050827250815927982
224,0.90319597721099854
226,0.76361626386642456
229,0.48398277163505554
230,0.60429865121841431
